TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
99.381405896,-293.001,63.279,-3.16199,6.82155,9.23726,2.27393,1.0801,7.16961,-0.836448,3.7735,2.90449,-7.90828,0.10265,-7.59047,-9.75707,-0.225264,-2.91516,0.300966,-0.180202,2.3325,2.74394
99.404625850,-295.159,65.6269,-5.30413,7.64161,6.3784,5.31855,7.57273,3.24574,-2.47995,4.03066,-1.83486,-3.69152,-2.9313,-7.09777,-7.32514,1.47416,-1.61465,1.1578,1.90351,3.44047,-1.86276
99.427845805,-309.879,65.3165,0.443872,1.96609,8.63158,6.47727,8.85895,6.96706,2.07047,2.04156,-1.2,-4.73318,-4.94663,-5.36943,-8.11948,-0.377267,-1.77565,-0.456071,-0.531093,3.99036,2.21768
99.451065760,-208.799,41.7285,-16.0566,10.3203,-5.70931,9.79968,-0.700192,-0.131149,-7.97719,0.0416867,-4.63086,5.65693,2.41774,1.43111,-0.786605,2.09445,0.308735,1.88888,-1.96722,-0.947205,-1.816
99.474285714,-208.19,43.3152,-14.378,12.6145,-11.328,4.19499,-4.47841,1.28169,-9.97265,0.804416,-5.46784,3.87947,-0.0131848,-3.59259,-1.75631,2.09963,1.17263,3.02153,-1.09144,0.396937,-1.96632
99.497505669,-216.514,46.7783,-16.5411,17.3707,-5.16364,2.28904,-5.67948,3.26771,-6.95161,2.53194,-0.852526,-1.27437,-3.38356,-3.28097,-1.91835,3.37907,1.61929,2.52445,-0.733103,3.66068,-0.317015
99.520725624,-224.215,44.0576,-19.2702,21.4281,-0.872496,2.80419,-12.8567,-0.011003,-1.872,3.40637,2.39921,-1.71869,-2.951,-0.696253,-3.65138,1.53733,-2.35591,2.34282,6.38978,4.85243,2.31106
99.543945578,-226.202,45.2708,-16.2198,19.2109,-2.79004,0.939252,-8.70947,7.67088,-3.03984,3.98809,-0.745567,-3.57559,-2.06608,-0.45543,-4.51229,-0.720593,-0.700505,2.18297,3.46715,2.26434,-0.721821
99.567165533,-233.925,45.3464,-23.8847,16.0338,-0.322592,6.38269,-4.49566,9.64835,2.12665,5.33174,-0.439489,-0.889808,-5.23075,-3.8627,-3.84997,-3.40223,-2.55152,5.21821,3.67804,1.95903,-3.12432
99.590385488,-230.607,47.0324,-20.1431,15.9696,-0.747497,1.81976,-7.91533,5.05939,-0.465274,3.09131,-0.763126,-2.67945,-3.778,-2.4434,-1.96581,-1.61884,0.402266,6.74034,4.06169,0.824149,-2.13603
99.613605442,-226.26,48.8833,-19.3147,19.0305,-3.56328,4.46284,-6.48095,3.09873,1.2762,3.92499,-1.78731,-4.13788,-2.63208,-1.94989,-2.78105,0.412486,-0.611597,5.32907,2.86421,1.10864,-2.05689
99.636825397,-230.638,47.2732,-20.7828,18.5492,-1.57785,4.89825,-10.773,3.12204,-0.959168,3.91885,1.27002,-4.57427,-4.8093,-1.05262,-4.93072,3.85971,1.41061,5.91665,3.20011,1.31104,-2.13471
99.660045351,-229.219,46.0267,-13.3348,16.0652,-2.22541,8.42182,-9.9779,6.36368,-2.48603,4.90737,-0.92123,-0.66831,-5.65209,-2.03447,-4.86797,0.185085,-2.00895,2.9472,4.35895,3.31063,-0.606819
99.683265306,-234.405,38.6941,-24.9496,15.0961,-9.21342,2.09655,-6.06103,3.92371,-1.65438,7.33554,5.01819,0.570661,-2.57205,0.862603,0.629052,4.91485,0.131194,6.03791,7.99976,5.69716,5.87943
99.706485261,-241.733,34.8735,-27.9972,12.8841,-9.1593,-0.253399,-10.1579,-0.711224,-5.96754,3.37245,2.68216,1.87923,-4.80592,-0.0530118,-1.93443,3.35168,0.750032,6.51973,6.81688,6.15383,0.976001
99.729705215,-242.35,31.8967,-27.5815,11.8382,-12.7753,0.867168,-11.0506,-2.5039,-9.90743,0.331738,-2.17074,-1.94089,-8.66544,-2.1924,-4.28733,1.90771,-0.795532,5.06252,5.30126,3.22998,1.23363
99.752925170,-231.729,19.2736,-19.4036,9.44836,-18.4687,0.114459,-15.8662,2.88098,-4.0758,5.56505,-4.48528,1.22413,-4.9871,1.26015,-0.729598,-0.885521,-0.0867485,4.4357,3.28532,6.64611,-0.652562
99.776145125,-214.733,32.698,-10.2898,15.7085,-12.1918,6.71936,-10.9447,1.94274,-9.37337,-0.180907,-8.48331,-2.02281,-3.93017,-1.51387,-1.13015,-0.116794,1.55695,3.36411,-0.932875,-0.923831,-4.15528
99.799365079,-220.596,31.6984,-6.4669,18.1374,-7.3312,8.8157,-9.80266,3.43512,-9.47419,1.54023,-7.01738,-0.656412,-3.76109,1.84946,-0.280816,3.97361,0.347934,3.51928,1.10879,3.00719,-3.11153
99.822585034,-217.18,30.8792,-7.3231,22.4759,-6.34774,8.52257,-8.67175,4.54915,-5.48362,1.49961,-6.91494,-0.687763,-2.42495,-0.625253,-1.07436,2.93726,0.666732,4.38705,1.51345,2.29873,-1.94529
99.845804989,-217.887,34.1158,-15.8307,22.6951,-5.32225,7.21856,-8.55241,6.15423,-6.70751,0.49988,-6.80087,-0.39544,-1.97983,0.730351,-0.993276,1.755,0.608344,6.10235,2.71032,1.71643,-1.49676
99.869024943,-221.317,52.8217,-24.5266,23.6963,-1.31022,-1.52401,-6.4197,0.17725,-5.66717,2.11685,-1.41056,-2.48358,-0.949266,-0.314662,-2.98364,2.24435,-2.42878,5.33895,2.83248,1.08539,-1.14185
99.892244898,-228.303,49.1218,-22.07,27.2301,-1.85558,-0.292646,-10.3624,1.29546,-1.57213,1.28437,1.70406,-2.93158,0.115156,-3.30461,-4.16564,1.39716,-3.76266,7.90402,4.55847,2.98304,-0.0728499
99.915464853,-237.231,52.2392,-19.301,20.2469,-0.254187,-1.76804,-7.88851,2.78768,-2.8661,1.91992,1.42069,-4.26862,-3.12324,-2.16469,-4.66321,2.29023,-3.26553,5.52962,4.08649,3.467,0.740245
99.938684807,-254.482,54.7064,-14.9377,18.2817,-1.71135,5.96597,-6.2529,5.69259,-0.825354,1.99454,3.79279,-9.02505,-1.49671,-3.62606,-1.9327,2.69092,-0.090851,5.71031,-0.0806041,6.49346,-2.57782
99.961904762,-262.207,45.1467,-21.5213,10.9324,-6.08021,5.80641,-3.63815,7.38869,-6.25186,-0.491411,1.31626,-3.71619,1.58912,-1.63534,-0.117452,0.840605,1.09561,9.09441,4.32034,7.681,-1.42608
99.985124717,-238.059,47.9883,-30.5065,2.93617,-16.2476,-3.32943,-6.40343,0.159307,-11.8514,0.144879,1.45554,0.423217,3.29853,-4.7023,-2.38044,-0.330932,-3.56033,7.10849,4.76729,7.11855,2.06814
100.008344671,-235.916,43.4055,-31.4314,1.06673,-19.6745,-6.18227,-0.193977,3.80021,-8.78488,1.21083,-0.728562,5.13025,3.10301,-6.7371,-0.874828,1.57537,-4.70781,2.81874,-1.34769,1.55568,1.51452
100.031564626,-234.827,43.3956,-30.6068,-2.42798,-19.5295,-7.67261,-1.2956,2.94834,-9.63038,-1.14951,-0.266498,0.576244,1.00318,-4.94591,1.20167,2.36755,-5.35929,4.39806,0.109357,2.51846,2.55957
100.054784580,-238.204,43.3729,-33.2115,-0.825302,-20.3177,-5.48469,-3.11524,2.1421,-10.8802,0.361176,-0.027234,1.21393,0.285125,-5.45658,-0.446973,1.24848,-4.38518,4.76207,0.90673,5.15379,1.64298
100.078004535,-223.407,47.9062,-20.2993,4.97193,-16.6001,-3.0043,-9.78607,-1.2905,-11.0963,-0.887856,-6.12082,1.02045,-2.30169,-1.80127,-2.0088,2.73066,-0.926737,1.76595,-1.32449,-0.0682486,-2.05638
100.101224490,-233.187,48.0777,-7.14581,13.6941,-8.51573,6.62907,-4.28203,3.62812,-10.1812,0.587208,-6.199,2.43064,-3.27726,-1.32444,-0.692407,0.793519,0.982585,4.39478,-0.842583,0.763102,-2.49817
100.124444444,-228.693,44.6719,-9.48413,13.2419,-8.62537,1.65206,-4.08363,4.49618,-8.85563,0.328284,-6.0434,3.30816,-1.41354,-1.2038,-1.46904,2.06691,-0.713335,2.39537,0.823774,3.6348,-1.20261
100.147664399,-230.564,48.5495,-8.25538,14.218,-8.08499,4.36976,-2.81072,4.57544,-5.30088,1.24689,-5.62806,3.61757,-0.598228,-0.755176,-3.10429,0.669611,-0.338832,3.14093,-0.178906,2.17217,-1.97381
100.170884354,-234.739,47.957,-12.4683,15.1503,-6.44454,1.68238,-2.39594,2.00439,-8.24549,3.95157,-5.06713,4.2272,-0.81808,-0.449017,-2.30051,-1.23512,0.514261,4.43204,2.09587,1.27171,-2.32656
100.194104308,-224.174,49.7603,-21.4933,19.3633,-1.27582,-0.501624,-4.23759,4.55963,-4.42148,4.45136,-5.56784,-0.534961,-1.53317,-2.40484,-5.09976,1.04452,1.11894,5.33139,1.17717,1.34611,-1.02422
100.217324263,-225.272,53.593,-24.8451,20.1999,0.326588,-2.83446,-5.33539,4.2346,-4.06043,1.78581,-0.657809,-2.22765,4.07896,-1.595,-6.05536,1.35163,-4.18603,2.24336,2.67657,3.17142,1.55649
100.240544218,-227.262,53.4148,-25.4387,21.2965,1.01379,-3.72876,-9.62462,4.6771,-4.52787,2.9946,0.701752,-4.59218,2.56317,-2.24524,-5.4314,0.655024,-3.87535,4.37951,0.0948903,0.311224,0.844565
