0.771883,0.99106,1.02901,0.16105,0,0.318644,0.373948,0,0,0.2337,0,0.200975,0.251949,1.64851,0.854427,0.170435,0.797209,0.62133,0.351192,0.606683,0.0269039,0.13348,0.420456,0.848688
1.3398,1.36174,0.620716,0,0,0.088704,0.105674,0,0,0,0.181238,0.710508,0.659424,1.04865,0.400689,0.270081,0.698134,0.216862,0.239078,0.635369,0.0271345,0.0194124,0.443054,0.986376
0.0048022,0.159784,0.906459,0.642309,0.12551,0,0.0309803,0.427697,0.413454,0.480705,0.891056,0.0698685,0.937432,1.09172,0.336461,0.305115,0.20993,0.0571018,0.2459,0.872529,0.122926,0.528618,0.772373,1.22203
0.00413955,0.0044686,0.299622,1.05679,0.809268,0.0460823,0,0.335829,0.305315,1.56371,0.809457,0.092359,0.808078,0.97493,0.958918,0.440038,0.258256,0.0546442,0.289732,1.10891,0.321014,1.05667,0.678139,0.667517
0.00283175,0.00491369,0.643209,0.508882,0.740672,0.305153,0.00183865,0,0.383179,1.31043,0.430294,0.00801975,0.552783,0.843801,1.78507,0.15806,0.247077,0.0952006,0.214745,1.42609,0.470131,1.13615,0.641181,0.807163
0.00199808,0.320312,1.08351,0.417644,0.479887,0.464559,0,0,0.432005,1.2965,0.0144427,0.0101666,0.390043,0.842886,1.86216,0.122426,0.261232,0.286715,0.385824,1.52541,0.480985,1.11171,0.460572,0.649215
0.085159,0.600843,1.50196,0.858495,0.124813,0.299304,0,0,0.372487,1.17327,0.0668033,0.0111269,0.370572,0.839399,1.84228,0.276789,0.129753,0.420083,0.456437,1.48967,0.449771,1.07466,0.260175,0.679744
0.223136,0.698807,1.61986,0.57682,0.0425654,0.335397,0.00802065,0,0.379334,0.696074,0,0.00804928,0.601282,0.644548,1.63937,0.248159,0.00873857,0.504977,0.50716,1.48011,0.296122,1.06158,0.408895,0.592686
0.360572,0.746431,1.60453,0.324003,0.00261405,0.362336,0.278668,0,0.1466,0.133041,0,0.0405737,0.652697,0.509918,1.72759,0.159449,0.155658,0.625604,0.199603,0.679739,0.0853364,1.43976,0.449964,0.402624
0.770342,0.829058,1.223,0.150228,0,0.325778,0.238987,0,0.00952791,0,0,0.332736,0.750095,0.302928,2.26924,0.0970164,0.242318,0.574881,0.748081,0.296857,0.0302239,0.126937,0.539362,1.05418
1.09876,1.20099,0.774124,0.123376,0,0.0171514,0.0416037,0,0,0,0.334387,0.772666,0.712685,0.97828,1.71655,0.0858931,0.325962,0.0658612,0.519563,0.374365,0.0231793,0.106575,0.536688,1.28914
0.00338971,0.112222,0.958519,0.53684,0.15197,0.0262837,0.0604353,0.43628,0.597328,0.502721,0.534539,0.0154319,0.66709,0.961495,0.761347,0.226998,0.534777,0.0531522,0.263197,0.647094,0.170528,0.324027,0.600096,1.16979
0.004256,0.00849354,0.489565,0.909804,0.779586,0.182322,0,0.114525,0.319157,1.58352,0.491037,0.109085,0.752574,0.683041,1.14809,0.504905,0.246753,0.132961,0.460111,0.909457,0.195949,1.16755,0.397879,0.797684
0.00263674,0.00483978,0.801475,0.564015,0.718659,0.266322,0.0176279,0,0.464909,1.48234,0.226833,0.00457811,0.580723,0.277454,1.73337,0.240162,0.223181,0.175061,0.476892,1.01836,0.385018,1.34874,0.270022,1.05571
0.0785457,0.444851,1.38562,0.543419,0.415846,0.452087,0,0,0.442574,1.48687,0.00723774,0.00656098,0.274759,0.194876,1.97481,0.195435,0.132518,0.256868,0.52696,1.07047,0.462125,1.299,0.119817,1.12624
